dataset,question_id,plan_hash,n_slots,n_edges,n_operator_edges,structural_hops,structural_nodes,topology,eligible,error
hotpotqa,5a84e46e5542994c784dda7b,887972bf20bb812a,1,0,0,0,1,single,False,
hotpotqa,5abd36aa5542993062266c07,4d884ccacfd77640,1,0,0,0,1,single,False,
hotpotqa,5ab96f4e55429970cfb8eae9,2d16d24f06bf6014,1,0,0,0,1,single,False,
hotpotqa,5a7b85dd5542997c3ec971f0,d00335d90736e948,1,0,0,0,1,single,False,
hotpotqa,5ac41e4f5542995c82c4accb,c68f9c2446ac1f3b,2,1,0,1,2,chain,False,
hotpotqa,5ae7810955429952e35ea94c,f797a1d50e2644de,1,0,0,0,1,single,False,
hotpotqa,5a74852655429974ef308c18,7eb9c91dae9e25d8,2,1,0,1,2,chain,False,
hotpotqa,5a8f6fa055429918e830d225,aef5aead9fca5366,1,0,0,0,1,single,False,
hotpotqa,5adbe83355429944faac23b2,b018920e05f83a2d,1,0,0,0,1,single,False,
hotpotqa,5ae7417c5542991e8301cc44,15b1b46ab008153d,1,0,0,0,1,single,False,
hotpotqa,5a7a0dae5542990198eaf05e,ffb7ecd778590a53,1,0,0,0,1,single,False,
hotpotqa,5a883d335542994846c1ce54,d342497801ce4ad2,2,1,0,1,2,chain,False,
hotpotqa,5abce70f55429959677d6b33,cd6bf807c24cb7d2,1,0,0,0,1,single,False,
hotpotqa,5abe5a2d55429976d4830af7,df079db5fa16f774,1,0,0,0,1,single,False,
hotpotqa,5abe39a75542993f32c2a0a2,efa01156903d46c0,1,0,0,0,1,single,False,
hotpotqa,5a713d405542994082a3e6d3,ecdc4eddd4a5bfa4,1,0,0,0,1,single,False,
hotpotqa,5ab776d85542995dae37e92c,493cd592af688e5c,1,0,0,0,1,single,False,
hotpotqa,5abdc87455429965af743e3d,625b5f6101fdd24c,1,0,0,0,1,single,False,
hotpotqa,5a8531b45542997b5ce3ffbc,ba4ee61fc85d6462,1,0,0,0,1,single,False,
hotpotqa,5ae063735542993d6555eb3b,3f0d1648b8e7db59,1,0,0,0,1,single,False,
hotpotqa,5ac2c6f3554299657fa29047,a9ef6c1be94b3379,1,0,0,0,1,single,False,
hotpotqa,5a870e3c55429960ec39b716,eaa121d2044d6e1a,1,0,0,0,1,single,False,
hotpotqa,5ab4f3a05542991779162d28,4a67f4646d6cd715,2,1,0,1,2,chain,False,
hotpotqa,5a7bcdad5542997c3ec9728c,2f1ccccf188af22e,1,0,0,0,1,single,False,
hotpotqa,5a8393545542992ef85e2314,aca67dfecd412adb,1,0,0,0,1,single,False,
hotpotqa,5adfeaf255429942ec259b87,52a680777d5fb2e3,1,0,0,0,1,single,False,
hotpotqa,5a7f45d55542992e7d278cdb,ae704ef47872c995,1,0,0,0,1,single,False,
hotpotqa,5a85cc545542991dd0999e9c,cf940e741fe2b664,1,0,0,0,1,single,False,
hotpotqa,5a7ba8665542995eb53be982,28ce454e4c0ee6b3,1,0,0,0,1,single,False,
hotpotqa,5a7b78e55542997c3ec971aa,a79f4a550e612624,1,0,0,0,1,single,False,
hotpotqa,5ade7f2255429975fa854ede,bc8cb95733bf1fff,1,0,0,0,1,single,False,
hotpotqa,5ac02fdb5542996f0d89cb51,fdc57a646cea9fc3,1,0,0,0,1,single,False,
hotpotqa,5adcfa3e55429947343537eb,96ab4b7130d2b285,1,0,0,0,1,single,False,
hotpotqa,5ade241c55429939a52fe83c,3277e9fb3a75fd78,1,0,0,0,1,single,False,
hotpotqa,5a8e257355429917b4a5bd54,f43d845d5491db0b,1,0,0,0,1,single,False,
hotpotqa,5ae1ad28554299234fd042bf,71fda62105bede32,2,1,0,1,2,chain,False,
hotpotqa,5a7f5acc5542995d8a8dde44,ee362c825c969840,1,0,0,0,1,single,False,
hotpotqa,5ae48e025542995ad6573d7d,0111a2d77f02232c,1,0,0,0,1,single,False,
hotpotqa,5a78e6a255429970f5fffdc2,aebdd46d894e0a33,1,0,0,0,1,single,False,
hotpotqa,5ae7859a5542994a481bbd49,2fe66f44ba548cf3,1,0,0,0,1,single,False,
hotpotqa,5a713d305542994082a3e6d2,19e553278c769827,1,0,0,0,1,single,False,
hotpotqa,5adde81a5542997545bbbdcb,a1b7e2dd6fdf4863,1,0,0,0,1,single,False,
hotpotqa,5ab680425542995eadef000e,948efddf7459f207,1,0,0,0,1,single,False,
hotpotqa,5adef6c25542993a75d263c1,18941c8f9255440f,1,0,0,0,1,single,False,
hotpotqa,5ab2d8dd5542991669774109,bb3a851cfdcf694e,1,0,0,0,1,single,False,
hotpotqa,5ae6406855429929b0807b04,87bc9b81448c6978,1,0,0,0,1,single,False,
hotpotqa,5a721fa655429971e9dc92a0,209090948146123d,1,0,0,0,1,single,False,
hotpotqa,5a875ae95542994846c1cd72,59d289fb60bcd14e,1,0,0,0,1,single,False,
hotpotqa,5ade7aeb5542992fa25da78e,520ade0bb2e1333e,1,0,0,0,1,single,False,
hotpotqa,5ae15c5b554299422ee9966c,aed994939b6c1525,1,0,0,0,1,single,False,
hotpotqa,5ae10f9755429901ffe4ad3b,ec1c5bede3665e20,1,0,0,0,1,single,False,
hotpotqa,5ac31db6554299741d48a210,d36af9e0ac6dbfbf,2,1,0,1,2,chain,False,
hotpotqa,5a72f51e5542992359bc31e9,f03b6d28c81484cc,2,1,0,1,2,chain,False,
hotpotqa,5a8cc8fc554299441c6b9efe,664528d9cb4c75e9,1,0,0,0,1,single,False,
hotpotqa,5adf15895542995ec70e8f65,584fd75448bd4cdc,2,1,0,1,2,chain,False,
hotpotqa,5a8c9857554299585d9e36fd,7cb2a521e269ea58,1,0,0,0,1,single,False,
hotpotqa,5a7a7b0155429941d65f266f,d8c3048083d50638,1,0,0,0,1,single,False,
hotpotqa,5a7629ca554299109176e690,28225ced25fa0e34,4,4,0,3,4,complex,True,
hotpotqa,5addd71c5542990dbb2f7eae,43290beb32953442,1,0,0,0,1,single,False,
hotpotqa,5abac8da554299232ef4a392,2764a40ff26b0634,1,0,0,0,1,single,False,
hotpotqa,5a8733d05542996432c57237,f3c758b3663eb121,1,0,0,0,1,single,False,
hotpotqa,5addca685542997dc790702c,e0d0c014e002f369,1,0,0,0,1,single,False,
hotpotqa,5a79121b55429970f5fffe4b,29f78cdecd0c8493,1,0,0,0,1,single,False,
hotpotqa,5ae3d59b5542991a06ce9a29,852387bc1db3e418,1,0,0,0,1,single,False,
hotpotqa,5ae601e1554299546bf83013,7ea174efd59efe13,1,0,0,0,1,single,False,
hotpotqa,5a7bbff255429927d897c02c,7caafbfbb5172734,3,3,0,2,3,complex,True,
hotpotqa,5ab3b9925542992ade7c6e5f,fd495a99834ead84,1,0,0,0,1,single,False,
hotpotqa,5ae021dc554299025d62a423,8762aa3c5914161e,1,0,0,0,1,single,False,
hotpotqa,5a889b3555429938390d3f94,32ab1daf0afada9a,1,0,0,0,1,single,False,
hotpotqa,5a881a3855429938390d3eda,,0,0,0,-1,0,compile_failed,False,request failed for http://10.200.37.71:8801/v1/chat/completions: ReadTimeout
hotpotqa,5a8d4ec855429941ae14df9d,b73ffed56f82091a,1,0,0,0,1,single,False,
hotpotqa,5ae17c8355429901ffe4aea1,bce0e6b709667c25,2,1,0,1,2,chain,False,
hotpotqa,5a8bacb65542996e8ac889a8,a0cc186c4d347512,2,1,0,1,2,chain,False,
hotpotqa,5a75db5c5542992db94736ff,ef2649ebf86f43d3,1,0,0,0,1,single,False,
hotpotqa,5ac49e505542996feb3fe918,0bc6d644217ee7f4,1,0,0,0,1,single,False,
hotpotqa,5a83a3885542993344746067,9470b3f26449ceab,1,0,0,0,1,single,False,
hotpotqa,5a89328e554299669944a4fb,0a0ce323b38f5185,1,0,0,0,1,single,False,
hotpotqa,5a726f4d5542997f827839c9,a8206fd5b121a204,1,0,0,0,1,single,False,
hotpotqa,5ab1f5ca554299449642c82a,9b1df1a727686ffa,2,1,0,1,2,chain,False,
hotpotqa,5ade723c55429939a52fe8c2,3bbf26c9e036ea7d,1,0,0,0,1,single,False,
hotpotqa,5ae8269155429952e35eaa60,1be187ff5d64ea38,3,2,0,2,3,chain,True,
hotpotqa,5a74c9ba55429974ef308c64,861197db14a43c95,2,1,0,1,2,chain,False,
hotpotqa,5a89a7195542993b751ca96e,36fab7167b92087b,2,1,0,1,2,chain,False,
hotpotqa,5a7fbd185542995d8a8ddf0a,fbd91ed8a6214b7c,1,0,0,0,1,single,False,
hotpotqa,5a8e97b25542990e94052b65,d0e8ee46bc642fb7,2,1,0,1,2,chain,False,
hotpotqa,5abff1d05542997d6429595c,9c5a96f218ea546c,1,0,0,0,1,single,False,
hotpotqa,5a7a582a5542990783324f1e,146915cc15f7e4cb,1,0,0,0,1,single,False,
hotpotqa,5ab931215542996be202043b,f14f83ac6931d18c,1,0,0,0,1,single,False,
hotpotqa,5a74949e55429974ef308c27,4a393e3e776c4cd9,1,0,0,0,1,single,False,
hotpotqa,5a90576355429916514e747a,d12140a31db37523,2,1,0,1,2,chain,False,
hotpotqa,5ac562575542993e66e823c4,94f77f954e1f95b4,1,0,0,0,1,single,False,
hotpotqa,5ae64b2755429908198fa579,0975868518b1c620,1,0,0,0,1,single,False,
hotpotqa,5a7fcfeb5542992e7d278dad,a3f69e3d08088859,1,0,0,0,1,single,False,
hotpotqa,5adf4e745542993a75d264b4,fc2625c8e95c275b,2,1,0,1,2,chain,False,
hotpotqa,5abd152455429924427fceed,3874a6f593fa4bae,1,0,0,0,1,single,False,
hotpotqa,5ac0db1b5542992a796ded9e,419e0dc9c7adb931,1,0,0,0,1,single,False,
hotpotqa,5a8487dd5542992a431d1a45,61702409fcdd6792,1,0,0,0,1,single,False,
hotpotqa,5a8095155542996402f6a578,d3c7fc7eb0427b2a,1,0,0,0,1,single,False,
hotpotqa,5aba0f095542994dbf0198a1,5fe82e2096d2401c,1,0,0,0,1,single,False,
hotpotqa,5a8f0f985542997ba9cb31b0,4a4f0892ba08f078,1,0,0,0,1,single,False,
hotpotqa,5ae3f0f35542995ad6573cb5,247d094e4d9b22d9,1,0,0,0,1,single,False,
hotpotqa,5ab3e08d554299753aec59df,f831c757e9c3aa24,1,0,0,0,1,single,False,
hotpotqa,5ae647a65542992ae0d162b1,b923c9df29fb58dc,1,0,0,0,1,single,False,
hotpotqa,5a7dd7a05542997cc2c474a9,cc65da09d9038320,1,0,0,0,1,single,False,
hotpotqa,5add53925542990dbb2f7e2d,8904b1b5b2485d7b,1,0,0,0,1,single,False,
hotpotqa,5a7bfb225542996dd594b87b,f8bbe0c1e9eb0035,2,1,0,1,2,chain,False,
hotpotqa,5a7a030b5542990198eaf041,c0a219ad0191ed70,1,0,0,0,1,single,False,
hotpotqa,5ab8864a55429934fafe6e0e,a00888c7f5167ff0,1,0,0,0,1,single,False,
hotpotqa,5a888bf25542997e5c09a60d,8eb9e7b95bab8ddb,1,0,0,0,1,single,False,
hotpotqa,5add12085542992ae4cec44d,29d292408d494f32,1,0,0,0,1,single,False,
hotpotqa,5a87f6725542994846c1ce05,b1966e7e0fa70172,4,4,0,3,4,complex,True,
hotpotqa,5a7c963155429935c91b5245,bc6ec138dfe8ce19,1,0,0,0,1,single,False,
hotpotqa,5abdb87d5542993f32c2a014,ceb8b42d9ad301f7,1,0,0,0,1,single,False,
hotpotqa,5a903b355542990a984935ad,8d038941477c60a7,2,1,0,1,2,chain,False,
hotpotqa,5a7e4b0d554299495941998d,4664043b933b7235,1,0,0,0,1,single,False,
hotpotqa,5ae35c225542992e3233c3b9,8db2ead1ddbb3d3d,1,0,0,0,1,single,False,
hotpotqa,5ae5017855429913cc20456e,66c94a88aabb81fe,2,1,0,1,2,chain,False,
hotpotqa,5ac064495542992a796ded16,03e422dc92edb8a7,1,0,0,0,1,single,False,
hotpotqa,5ac1dffa5542996366519929,c18b3855acbd9546,1,0,0,0,1,single,False,
hotpotqa,5ab565af554299494045ef9d,2cbfb6afd53ea65f,1,0,0,0,1,single,False,
hotpotqa,5a8f950a55429918e830d27e,7f2603aa1596eeac,1,0,0,0,1,single,False,
hotpotqa,5a75dfc455429976ec32bc59,09120c704356eedb,2,1,0,1,2,chain,False,
hotpotqa,5ab615a5554299488d4d9aa2,dad0cfea005f6957,1,0,0,0,1,single,False,
hotpotqa,5a7c5b1455429907fabeef67,ba7cce3e688034e2,1,0,0,0,1,single,False,
hotpotqa,5a870cc6554299211dda2bb9,ec7d4d38487eefa5,1,0,0,0,1,single,False,
hotpotqa,5abddf855542991f66106087,aadbe2a16b6a81d3,1,0,0,0,1,single,False,
hotpotqa,5a790e59554299078472779d,ddfe38ea814c2342,1,0,0,0,1,single,False,
hotpotqa,5ae38d3f5542991a06ce99e7,cf800212d32ef330,1,0,0,0,1,single,False,
hotpotqa,5ae6c2a555429908198fa6b3,979584f90530937f,1,0,0,0,1,single,False,
hotpotqa,5ae16f7a55429920d52343d4,f47824fab090b833,1,0,0,0,1,single,False,
hotpotqa,5a85c0c15542992a431d1b8e,1ce3583a90779400,1,0,0,0,1,single,False,
hotpotqa,5ab7f2575542995dae37ea02,8215cc43a2fd7884,1,0,0,0,1,single,False,
hotpotqa,5a7f3f6555429930675136d9,ae6086aff73c5282,1,0,0,0,1,single,False,
hotpotqa,5ab57c30554299488d4d99b0,f1b9a6c98bbcdae5,1,0,0,0,1,single,False,
hotpotqa,5a84b4695542991dd0999d9c,3e68ad1363ef2971,1,0,0,0,1,single,False,
hotpotqa,5ac131de55429964131be172,24c953e1a2d195d3,1,0,0,0,1,single,False,
hotpotqa,5a7e9e735542994959419a32,6532383fe5ba1d18,1,0,0,0,1,single,False,
hotpotqa,5a8fbb3e55429918e830d2c1,2b9db08cfa37d9c8,1,0,0,0,1,single,False,
hotpotqa,5a830d8c5542995ce29dcd1d,db9923dfc209405f,1,0,0,0,1,single,False,
hotpotqa,5ab553fd554299488d4d9937,bf59cdfd64dc5112,1,0,0,0,1,single,False,
hotpotqa,5a88b0c25542993e715ac068,e77ce41bbf2fbf84,1,0,0,0,1,single,False,
hotpotqa,5a80a1575542995d8a8ddfb6,bd11fc2bcca7d9d3,1,0,0,0,1,single,False,
hotpotqa,5ae537b25542992663a4f176,393b63baf5e980ad,1,0,0,0,1,single,False,
hotpotqa,5ae24230554299492dc91bf2,38c4350cdcf1e632,2,1,0,1,2,chain,False,
hotpotqa,5aba4cb05542994dbf0198cd,d95ba5c424108bf9,1,0,0,0,1,single,False,
hotpotqa,5ae1ff6d5542997f29b3c1ef,79c6fce249b37182,1,0,0,0,1,single,False,
hotpotqa,5a83484855429966c78a6b6d,3ef88d8bc5dff342,1,0,0,0,1,single,False,
hotpotqa,5ae537005542992663a4f171,4926cc812544b965,1,0,0,0,1,single,False,
hotpotqa,5abaf2645542996cc5e49f2a,8f6c04b2ee124673,2,1,0,1,2,chain,False,
hotpotqa,5adca24d5542994ed6169bb5,672a276c3ccf7231,1,0,0,0,1,single,False,
hotpotqa,5add5f835542992ae4cec52f,b8da79de8fad99ca,2,1,0,1,2,chain,False,
hotpotqa,5a83eeb955429933447460ba,786a569a5256ff90,2,1,0,1,2,chain,False,
hotpotqa,5ae741dc5542997b22f6a64a,c4f337477662c3aa,1,0,0,0,1,single,False,
hotpotqa,5ae554db55429908b63265e0,68fd30f291ccc168,1,0,0,0,1,single,False,
hotpotqa,5ac23ea955429951e9e684ce,ec466b713f0a251d,1,0,0,0,1,single,False,
hotpotqa,5a7281285542991f9a20c4a5,bd6cba33d6a12654,1,0,0,0,1,single,False,
hotpotqa,5ab964f3554299131ca42323,9ae2112cf715f622,1,0,0,0,1,single,False,
hotpotqa,5a803adc5542996402f6a48c,15a2f73bd8690697,1,0,0,0,1,single,False,
hotpotqa,5abbdd75554299642a094b74,c24b8220277e10ce,1,0,0,0,1,single,False,
hotpotqa,5a8970cc55429946c8d6e91e,ee197c798bd842fd,1,0,0,0,1,single,False,
hotpotqa,5a790d545542990784727799,7e032ca20dee1189,1,0,0,0,1,single,False,
hotpotqa,5a83c0a1554299123d8c21a4,2d7817384b776d8d,2,1,0,1,2,chain,False,
hotpotqa,5a8a52b15542996c9b8d5eb4,1740ebcadbdba789,1,0,0,0,1,single,False,
hotpotqa,5a836b2c5542996488c2e448,8da65e028e7918c0,1,0,0,0,1,single,False,
hotpotqa,5ac2ee675542990b17b154be,9250d74899032111,1,0,0,0,1,single,False,
hotpotqa,5ab8e1a255429919ba4e2377,57cba7d2ef96796d,1,0,0,0,1,single,False,
hotpotqa,5abbf853554299114383a0be,2db6fb68ffa2fcbf,1,0,0,0,1,single,False,
hotpotqa,5ae1b4695542997283cd2250,1a10b9d97797f7e6,1,0,0,0,1,single,False,
hotpotqa,5abfa3825542997ec76fd411,786b65abf16259cd,2,1,0,1,2,chain,False,
hotpotqa,5a7515dc55429916b016424e,9beae61b24d303be,1,0,0,0,1,single,False,
hotpotqa,5ac29e3c554299218029dac8,bcdddf1fe022c995,1,0,0,0,1,single,False,
hotpotqa,5a8fbc8f55429918e830d2c4,ceee514499cd5005,2,1,0,1,2,chain,False,
hotpotqa,5abfe96f5542997d64295939,1c0bb86102a4c944,1,0,0,0,1,single,False,
hotpotqa,5ac168ce5542994ab5c67d15,3cd816d574aa3c39,1,0,0,0,1,single,False,
hotpotqa,5a7a17225542996a35c170c9,801072d152fd4dc7,1,0,0,0,1,single,False,
hotpotqa,5a83bd01554299334474607e,99492f1ac58e775d,1,0,0,0,1,single,False,
hotpotqa,5add31225542995b365faaa6,13b705fdd201b1b2,1,0,0,0,1,single,False,
hotpotqa,5a81f3d55542990a1d231ef0,b43beb01c493fc79,1,0,0,0,1,single,False,
hotpotqa,5abecc315542997719eab5c7,d7648e90890b4b25,1,0,0,0,1,single,False,
hotpotqa,5a77f2ba5542992a6e59e016,9ca91d9f1af5e58f,1,0,0,0,1,single,False,
hotpotqa,5ac1324355429964131be177,07d08a66a8299db9,1,0,0,0,1,single,False,
hotpotqa,5a816d4555429938b614233c,dd09e4ed25e6d93e,1,0,0,0,1,single,False,
hotpotqa,5ac224125542992f1f2b3812,82c8b3e409731eea,1,0,0,0,1,single,False,
hotpotqa,5abbef6055429931dba145da,0b481ba032cbf25f,1,0,0,0,1,single,False,
hotpotqa,5a87796d5542993e715abf5b,cbc6e1bf671f6c53,1,0,0,0,1,single,False,
hotpotqa,5ab80fb85542991d32223828,79b8c1d9350ec2fb,1,0,0,0,1,single,False,
hotpotqa,5a8a34ea5542996c9b8d5e4d,27110e394b68aa51,2,1,0,1,2,chain,False,
hotpotqa,5a84a35e5542991dd0999d53,ac8e687ff539908a,2,1,0,1,2,chain,False,
hotpotqa,5a78b1ca554299148911f93a,6ac3ad48c82074d1,1,0,0,0,1,single,False,
hotpotqa,5adde9725542992200553b9e,0f34b0c3ca03476c,1,0,0,0,1,single,False,
hotpotqa,5ab3b027554299753aec599f,29e563e335c81038,1,0,0,0,1,single,False,
hotpotqa,5ae360515542990afbd1e124,35b8feccc85f9b0d,2,1,0,1,2,chain,False,
hotpotqa,5a8b53b75542997f31a41cdb,7825b44ad9cd1029,1,0,0,0,1,single,False,
hotpotqa,5adc449455429944faac24a7,7966b2e894119795,1,0,0,0,1,single,False,
hotpotqa,5a8f5aea554299458435d5e1,ca8ae9512da01364,1,0,0,0,1,single,False,
hotpotqa,5ae539a055429908b6326587,716810f0a4d1161d,1,0,0,0,1,single,False,
hotpotqa,5a839739554299334474604e,d57a4ad9cadd1753,1,0,0,0,1,single,False,
hotpotqa,5a83d9205542993344746094,156f80ce973072ad,1,0,0,0,1,single,False,
hotpotqa,5a730add5542991f29ee2cfa,ce83d60008eaa481,2,1,0,1,2,chain,False,
hotpotqa,5a8b2d2455429971feec4666,3cfc603041da63cf,2,1,0,1,2,chain,False,
hotpotqa,5abeb68d5542994516f453f9,e8a9b9a25ea76bce,2,1,0,1,2,chain,False,
hotpotqa,5a8cbe15554299653c1aa107,8bb09a030fa71bc8,1,0,0,0,1,single,False,
hotpotqa,5ab29772554299449642c917,c77f2d19088fc520,1,0,0,0,1,single,False,
hotpotqa,5ab2da51554299545a2cfacb,9f105b5810b82358,1,0,0,0,1,single,False,
hotpotqa,5a90872655429916514e74ea,7b71c40b402f3691,1,0,0,0,1,single,False,
hotpotqa,5ab2f273554299545a2cfae0,f2c42aa1c0db7e60,2,1,0,1,2,chain,False,
hotpotqa,5abe71c155429965af743f0a,d406c7a7c7136293,1,0,0,0,1,single,False,
hotpotqa,5a77d2ef55429949eeb29f6f,326fe8966a0f7139,4,4,0,3,4,complex,True,
hotpotqa,5a7cc4a4554299452d57ba37,a425173e84534386,1,0,0,0,1,single,False,
hotpotqa,5a829c2355429954d2e2eb7b,5c659e54e1b1432a,2,1,0,1,2,chain,False,
hotpotqa,5ade52a6554299728e26c6c7,d7e20cc5b1109875,1,0,0,0,1,single,False,
hotpotqa,5a8c3f3a554299240d9c20e1,b031260608bbfc57,1,0,0,0,1,single,False,
hotpotqa,5a81189155429903bc27b924,d514d509b61e1929,1,0,0,0,1,single,False,
hotpotqa,5ae2a2bb554299495565daf7,577ecd481944045d,1,0,0,0,1,single,False,
hotpotqa,5ab6106f554299110f2199d5,1ba3ddb43e04be27,1,0,0,0,1,single,False,
hotpotqa,5a7e1cdf55429965cec5ea77,b7c6b4270a825830,1,0,0,0,1,single,False,
hotpotqa,5ab876ab55429934fafe6dda,35d0420d84a789ce,1,0,0,0,1,single,False,
hotpotqa,5ae545da5542992663a4f1b3,2f960bcb87e7673f,1,0,0,0,1,single,False,
hotpotqa,5a8a5e865542996c9b8d5ec9,96bd44c66abfcf75,1,0,0,0,1,single,False,
hotpotqa,5ae48db555429970de88d9aa,1e417051f1af23d4,1,0,0,0,1,single,False,
hotpotqa,5a85e02a5542994775f60675,19c319e0154cb754,1,0,0,0,1,single,False,
hotpotqa,5aba5855554299232ef4a297,0a1f00a9d768ae7b,1,0,0,0,1,single,False,
hotpotqa,5a8d0269554299441c6b9fb4,0c3b8c8149c49eb0,1,0,0,0,1,single,False,
hotpotqa,5ab51d205542990594ba9d0e,6c51b5101a32032f,1,0,0,0,1,single,False,
hotpotqa,5a88eafb55429938390d3ff5,36ca3f703a668c01,1,0,0,0,1,single,False,
hotpotqa,5ac11a555542997d64295a7c,45f0e95946ceadad,1,0,0,0,1,single,False,
hotpotqa,5add4d175542995b365fab03,9ca7fa49e475498a,1,0,0,0,1,single,False,
hotpotqa,5ac171135542994d76dcce21,45069a6b0aadd7cf,2,1,0,1,2,chain,False,
hotpotqa,5ae201545542997283cd2323,da1b50cd876d6733,1,0,0,0,1,single,False,
hotpotqa,5a79e6bb5542990198eaefef,63b85509e3bba4d0,1,0,0,0,1,single,False,
hotpotqa,5ae5decd55429929b08079de,b32ee45e5de31d52,1,0,0,0,1,single,False,
hotpotqa,5a7c148a5542997c3ec972de,b15d1a207eb665d6,1,0,0,0,1,single,False,
hotpotqa,5adf9c895542995534e8c812,f38767b03866a5de,2,1,0,1,2,chain,False,
hotpotqa,5a7e90fa5542994959419a0a,a4c8ee8b1d506c60,1,0,0,0,1,single,False,
hotpotqa,5add4d265542990dbb2f7e1d,32891c8cf4dfb881,1,0,0,0,1,single,False,
hotpotqa,5a77cd6f55429967ab1052ac,863ea33d24556978,1,0,0,0,1,single,False,
hotpotqa,5abfdc825542997719eab6ee,cf68b9b15a3d38ba,1,0,0,0,1,single,False,
hotpotqa,5ae0e7145542997b2ef7d060,ea10dd46ee707712,1,0,0,0,1,single,False,
hotpotqa,5ae0ffc2554299422ee995b1,36a1f568c76e92e1,2,1,0,1,2,chain,False,
hotpotqa,5a8474e15542992ef85e2406,49100a832331c737,1,0,0,0,1,single,False,
hotpotqa,5a7d3bef5542995ed0d16642,45eb7933e381d8d3,2,1,0,1,2,chain,False,
hotpotqa,5ab33e2455429969a97a810b,d5adae8a20e7769a,2,1,0,1,2,chain,False,
hotpotqa,5a90454855429933b8a204bb,aec18dcd8be1f7db,1,0,0,0,1,single,False,
hotpotqa,5ae2d0a75542991a06ce98dd,2c0b31a052540821,1,0,0,0,1,single,False,
hotpotqa,5ae8286b5542997ec2727735,502b5465d7b3adb4,1,0,0,0,1,single,False,
hotpotqa,5abafa4c5542996cc5e49f46,7d515341f563118c,2,1,0,1,2,chain,False,
hotpotqa,5a8aa4ad5542996c9b8d5f4a,f3819c8556b40536,1,0,0,0,1,single,False,
hotpotqa,5ade99f8554299728e26c75f,c0a00d0b465b29c3,3,2,0,2,3,chain,True,
hotpotqa,5ae40c6f5542995dadf242e8,3b22a61b382bfa58,1,0,0,0,1,single,False,
hotpotqa,5ab702615542991d32223741,21ef60a874c64a07,1,0,0,0,1,single,False,
hotpotqa,5a7b69f75542997c3ec97157,94a810103c48aa1a,1,0,0,0,1,single,False,
hotpotqa,5ac437f35542995c82c4acf5,7d1266a7aecd52bc,2,1,0,1,2,chain,False,
hotpotqa,5a85e3c75542994c784ddbac,0b4d3c5a93727b04,1,0,0,0,1,single,False,
hotpotqa,5adf73a55542992d7e9f9379,0d54ad647fc1e63e,1,0,0,0,1,single,False,
hotpotqa,5adce85a5542992c1e3a2499,f8a96c7ef90ebbaf,1,0,0,0,1,single,False,
hotpotqa,5ab56a9e554299494045efba,ed231353db35ff9f,1,0,0,0,1,single,False,
hotpotqa,5ae36b0b5542992e3233c3f1,d33f68d0ab2865f7,1,0,0,0,1,single,False,
hotpotqa,5ae012ea554299025d62a3e2,2a1880bb5cbe448e,1,0,0,0,1,single,False,
hotpotqa,5ab579bb5542992aa134a329,59d24a09f4a9fafc,1,0,0,0,1,single,False,
hotpotqa,5a7cc6025542990527d55526,cff78f906fb82b42,1,0,0,0,1,single,False,
hotpotqa,5a89e986554299669944a60c,314d41f88b62957c,1,0,0,0,1,single,False,
hotpotqa,5a77c7d95542997042120b33,ec72a92b7c4f2232,1,0,0,0,1,single,False,
hotpotqa,5a74bff55542996c70cfadd0,6d9f92089a45871e,2,1,0,1,2,chain,False,
hotpotqa,5a7e62d55542991319bc9484,ccb692074913fe96,1,0,0,0,1,single,False,
hotpotqa,5adfbe44554299025d62a342,2235ab6452b89ce8,1,0,0,0,1,single,False,
hotpotqa,5ae1241c5542997b2ef7d0fd,17aaa266fb0c46dc,1,0,0,0,1,single,False,
hotpotqa,5a8cf940554299441c6b9f91,a5b72ddeac3a619c,1,0,0,0,1,single,False,
hotpotqa,5ae7e8965542994a481bbe01,9b0aeb757faf7bdc,1,0,0,0,1,single,False,
hotpotqa,5ac4114e554299204fd21eef,3fe47937f2418d96,1,0,0,0,1,single,False,
hotpotqa,5a7627d3554299109176e681,a13bd2b83fd9777a,1,0,0,0,1,single,False,
hotpotqa,5ae05d535542993d6555eb0b,17be8e57bb4a0daf,1,0,0,0,1,single,False,
hotpotqa,5ab73fbe5542992aa3b8c7f7,e80f0d1d6604b0f3,1,0,0,0,1,single,False,
hotpotqa,5ae20d4e5542997283cd237c,,0,0,0,-1,0,compile_failed,False,request failed for http://10.200.37.71:8801/v1/chat/completions: ReadTimeout
hotpotqa,5adfec4755429925eb1afb34,50ac68ea83f3b052,1,0,0,0,1,single,False,
hotpotqa,5a8950b65542993b751ca926,f3f9d90bcc30b65a,1,0,0,0,1,single,False,
hotpotqa,5a7ca33255429907fabeefdb,658e31e9eaa83c9a,1,0,0,0,1,single,False,
hotpotqa,5a7e49905542994959419986,cffaade66820e6db,1,0,0,0,1,single,False,
hotpotqa,5abeba535542994516f45405,0c5e47b120e84dbb,1,0,0,0,1,single,False,
hotpotqa,5a77e6985542995d83181329,841423db1d4b0236,1,0,0,0,1,single,False,
hotpotqa,5ab9619c55429970cfb8eaa1,36e6d7bc14961e9d,1,0,0,0,1,single,False,
hotpotqa,5a8aec515542992d82986fcc,c07db51c42a57f73,1,0,0,0,1,single,False,
hotpotqa,5a7a58e65542990198eaf11f,8fbde22e92637a7d,2,1,0,1,2,chain,False,
