dataset,arm,question_id,n_slots,n_joins,n_operator_edges,structural_hops,structural_nodes,trace_depth,branching_factor,topology_full,topology_join,operator_connects_components,max_join_degree,max_full_degree,em,f1,retrieval_calls,llm_calls,documents_accessed,latency_ms,budget_exceeded,status
hotpotqa,chain,5ab520dd5542996a3a96a02c,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,19,5,69912.81398282852,0,ok
hotpotqa,chain,5ab521575542996a3a96a02e,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,14,5,98831.88656810718,0,ok
hotpotqa,chain,5ab524595542996a3a96a034,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.5714285714285715,3,62,15,232719.38982462487,0,ok
hotpotqa,chain,5ab5279d5542996a3a96a03f,3,2,0,2,3,2,1.333,chain,chain,0,2,2,1.0,1.0,3,88,15,290742.96242689085,0,ok
hotpotqa,chain,5ab529965542990594ba9d1e,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,29,5,159999.93947570305,0,ok
hotpotqa,chain,5ab529b8554299637185c4e7,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,7,5,97227.54744612705,0,ok
hotpotqa,chain,5ab52a255542996a3a96a048,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,24,5,77951.80456395843,0,ok
hotpotqa,chain,5ab531e55542990594ba9d24,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,13,5,74761.61110100243,0,ok
hotpotqa,chain,5ab53436554299637185c504,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,35,5,231266.58052284247,0,ok
hotpotqa,chain,5ab54056554299488d4d9923,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,19,5,127673.9367270167,0,ok
hotpotqa,chain,5ab545d3554299494045ef5c,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,176,15,1810695.9054770297,1,budget_exceeded
hotpotqa,chain,5ab5487b554299494045ef68,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,8,5,46011.12791805435,0,ok
hotpotqa,chain,5ab54e145542992aa134a2a1,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,22,5,78676.61530309636,0,ok
hotpotqa,chain,5ab553e2554299494045ef81,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,8,5,45724.16664095968,0,ok
hotpotqa,chain,5ab5574b554299488d4d994e,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,75,20,380201.67904801527,0,ok
hotpotqa,chain,5ab55b0c554299488d4d995e,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,80,15,252141.1615890395,0,ok
hotpotqa,chain,5ab55e015542992aa134a2d3,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,141,15,1074611.5937931791,1,budget_exceeded
hotpotqa,chain,5ab56b3a554299637185c585,3,2,0,2,3,3,1.333,chain,chain,0,2,2,1.0,1.0,5,148,25,564894.3905301548,1,budget_exceeded
hotpotqa,chain,5ab56b9b5542997d4ad1f113,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,9,5,45621.35853903135,0,ok
hotpotqa,chain,5ab56e32554299637185c594,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,46,5,136165.35337925353,0,ok
hotpotqa,chain,5ab56f4b554299637185c599,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.8,1,26,5,139840.4835469562,0,ok
hotpotqa,chain,5ab56f7a554299637185c59a,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,119,15,558144.1397758587,1,budget_exceeded
hotpotqa,chain,5ab5744e554299494045efdf,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,41,5,179869.56870692503,0,ok
hotpotqa,chain,5ab576c4554299637185c5a4,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,176,20,693300.9382381595,1,budget_exceeded
hotpotqa,chain,5ab587ad5542992aa134a34b,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,185,20,759995.6491861024,1,budget_exceeded
hotpotqa,chain,5ab5895f554299637185c5c2,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,33,5,83349.19549687905,0,ok
hotpotqa,chain,5ab594545542997d4ad1f183,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,9,5,101654.21289090812,0,ok
hotpotqa,chain,5ab596d95542992aa134a371,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.09523809523809523,1,36,5,118411.80415385216,0,ok
hotpotqa,chain,5ab5c263554299488d4d9a18,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,7,5,95211.53796003992,0,ok
hotpotqa,chain,5ab5c31b554299488d4d9a19,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,30,5,112769.01194993709,0,ok
hotpotqa,chain,5ab5c8c5554299637185c60d,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,9,5,42443.49965312425,0,ok
hotpotqa,chain,5ab5c984554299488d4d9a21,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.5,1,61,5,254224.3496059347,0,ok
hotpotqa,chain,5ab5cb4f554299637185c616,4,3,0,3,4,4,1.5,chain,chain,0,2,2,0.0,0.2857142857142857,7,381,35,2147722.926173775,1,budget_exceeded
hotpotqa,chain,5ab5cd4f554299488d4d9a31,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,22,5,135376.19846096216,0,ok
hotpotqa,chain,5ab5cedf554299488d4d9a34,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.5,1,9,5,33509.97325513605,0,ok
hotpotqa,chain,5ab5d27a554299494045f073,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,24,5,77268.07745101675,0,ok
hotpotqa,chain,5ab5d2ac5542992aa134a3a6,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,4,53,20,435795.39428598154,0,ok
hotpotqa,chain,5ab5d4eb5542992aa134a3aa,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.8,1,13,5,43494.60931306332,0,ok
hotpotqa,chain,5ab5d9af554299494045f07e,3,3,0,2,3,3,2.0,chain,chain,0,2,2,0.0,0.5714285714285715,4,256,20,1604688.3287439572,1,budget_exceeded
hotpotqa,chain,5ab5e024554299494045f097,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,6,5,124007.46547299996,0,ok
hotpotqa,chain,5ab5e13c5542992aa134a3bf,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,34,5,88459.08616794017,0,ok
hotpotqa,chain,5ab5e2645542992aa134a3c5,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,15,5,141188.44140498992,0,ok
hotpotqa,chain,5ab5e4e15542997d4ad1f229,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,67,15,245476.95293810545,0,ok
hotpotqa,chain,5ab5e9865542992aa134a3db,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,6,5,116569.01697794348,0,ok
hotpotqa,chain,5ab5ec0a5542997d4ad1f250,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.5,1,20,5,192072.52223295206,0,ok
hotpotqa,chain,5ab5ec2a5542992aa134a3e3,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,4,279,20,1639876.7220633181,1,budget_exceeded
hotpotqa,chain,5ab5ecd75542992aa134a3e6,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,22,5,83503.17965401197,0,ok
hotpotqa,chain,5ab5f249554299488d4d9a5d,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.5,1,16,5,76259.39997706423,0,ok
hotpotqa,chain,5ab5f75e554299637185c64b,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,20,5,62912.84346706304,0,ok
hotpotqa,chain,5ab5f854554299637185c64e,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,31,5,154561.92142112576,0,ok
hotpotqa,chain,5ab5fddb554299110f2199af,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.5714285714285715,1,35,5,155452.32154882932,0,ok
hotpotqa,chain,5ab600fb554299488d4d9a82,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,23,20,355208.0597000127,0,ok
hotpotqa,chain,5ab602405542992aa134a401,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,33,5,96244.54033197556,0,ok
hotpotqa,chain,5ab6087a554299110f2199be,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,12,5,70492.12057387456,0,ok
hotpotqa,chain,5ab60aec554299110f2199c3,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.5,1,9,5,99015.56496416032,0,ok
hotpotqa,chain,5ab61140554299110f2199d7,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.8,1,20,5,132996.09788500518,0,ok
hotpotqa,chain,5ab615cf554299488d4d9aa3,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,19,5,146789.99714392237,0,ok
hotpotqa,chain,5ab61668554299488d4d9aa6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,33,5,96789.17258078116,0,ok
hotpotqa,chain,5ab6238e554299710c8d1e6d,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.8571428571428571,1,6,5,112250.02080999874,0,ok
hotpotqa,chain,5ab6266555429953192ad277,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.4,3,49,15,168462.58169899322,0,ok
hotpotqa,chain,5ab626d555429953192ad279,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,8,5,103228.83513700776,0,ok
hotpotqa,chain,5ab6390f5542995eadeeff7a,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,186,20,713524.5089539972,1,budget_exceeded
hotpotqa,chain,5ab642845542995eadeeff8e,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,25,5,92773.87376369932,0,ok
hotpotqa,chain,5ab64285554299637185c67c,3,2,0,2,3,3,1.333,chain,chain,0,2,2,0.0,0.0,4,197,20,754262.9229711914,1,budget_exceeded
hotpotqa,chain,5ab64cfa55429953192ad2b7,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.7499999999999999,1,31,5,111327.8500759413,0,ok
hotpotqa,chain,5ab661ac5542995eadeeffb1,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.5,1,38,5,108390.47614685493,0,ok
hotpotqa,chain,5ab6633b55429954757d3278,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0689655172413793,6,201,30,838574.8139743174,1,budget_exceeded
hotpotqa,chain,5ab6644655429954757d327d,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.4,1,34,5,155319.51971792337,0,ok
hotpotqa,chain,5ab6654455429954757d3281,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,22,5,87160.79522499628,0,ok
hotpotqa,chain,5ab66a3555429954757d3290,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,81,15,249783.40794500918,0,ok
hotpotqa,chain,5ab674b7554299110f219a0c,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,7,5,104946.48171304353,0,ok
hotpotqa,chain,5ab677e2554299110f219a13,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.6666666666666666,1,34,5,98251.30197187606,0,ok
hotpotqa,chain,5ab67aba55429954757d32e7,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.8571428571428571,1,37,5,171752.96791992453,0,ok
hotpotqa,chain,5ab67bf255429954757d32f5,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.6666666666666666,3,28,15,279034.4425340304,0,ok
hotpotqa,chain,5ab67c3f55429954757d32f9,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,25,5,106724.70400505187,0,ok
hotpotqa,chain,5ab67ce2554299710c8d1ead,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,9,2,43071.61325396318,0,ok
hotpotqa,chain,5ab67d2055429954757d3304,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,34,5,152666.54250294296,0,ok
hotpotqa,chain,5ab681ea55429953192ad2e0,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,24,5,87148.0149600273,0,ok
hotpotqa,chain,5ab682f85542995eadef001f,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,95,20,310870.98533611256,0,ok
hotpotqa,chain,5ab68a71554299710c8d1ec2,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,19,5,148259.84124195296,0,ok
hotpotqa,chain,5ab6988a554299710c8d1edc,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,35,5,163665.6754410239,0,ok
hotpotqa,chain,5ab6993f554299110f219a2b,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.8,3,28,15,171737.60553506855,0,ok
hotpotqa,chain,5ab69e8755429954757d3334,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,55,20,343191.3227590099,0,ok
hotpotqa,chain,5ab69f13554299710c8d1ef3,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,67,8,256693.23912882898,0,ok
hotpotqa,chain,5ab6a3a3554299710c8d1f0d,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,3,90,15,408735.1473082381,0,ok
hotpotqa,chain,5ab6a78b554299710c8d1f28,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,33,5,98120.94377213647,0,ok
hotpotqa,chain,5ab6aaff55429953192ad35b,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,14,5,85134.54132396728,0,ok
hotpotqa,chain,5ab6b13b554299710c8d1f3f,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.4444444444444445,1,10,5,50695.05536296824,0,ok
hotpotqa,chain,5ab6ba045542995eadef007e,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,18,5,66721.38839808898,0,ok
hotpotqa,chain,5ab6ba245542995eadef007f,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,55,5,152216.6979127007,0,ok
hotpotqa,chain,5ab6ba9d5542995eadef0083,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,40,5,117845.99433094659,0,ok
hotpotqa,chain,5ab6bdd255429953192ad36e,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,38,5,167050.0587827873,0,ok
hotpotqa,chain,5ab6c1da554299710c8d1f4c,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.4,1,22,5,83624.58535612747,0,ok
hotpotqa,chain,5ab6c4e055429953192ad386,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.8,1,7,5,29083.769707006402,0,ok
hotpotqa,chain,5ab6c5be55429954757d336c,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,38,5,101261.13970500464,0,ok
hotpotqa,chain,5ab6cebd55429954757d3378,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,24,5,142321.41237212624,0,ok
hotpotqa,chain,5ab6d9b25542995eadef00c8,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.2222222222222222,1,26,5,151933.92951603187,0,ok
hotpotqa,chain,5ab6e07b55429954757d33a0,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.8,1,29,5,151284.7763209464,0,ok
hotpotqa,chain,5ab6e6c7554299710c8d1fa4,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.5714285714285715,1,23,5,72138.31309383502,0,ok
hotpotqa,chain,5ab6f17d5542995eadef00ee,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,175,20,778621.5484558749,1,budget_exceeded
hotpotqa,chain,5ab6f222554299110f219a78,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,8,5,98250.43391098175,0,ok
hotpotqa,chain,5ab6f39c554299110f219a79,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,8,5,26003.470243098214,0,ok
hotpotqa,chain,5ab6faec5542991d32223708,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.6,1,16,5,81658.25629804656,0,ok
hotpotqa,chain,5ab6fcf55542991d32223718,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,11,5,58062.32919102814,0,ok
hotpotqa,chain,5ab700ca5542991d32223736,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,29,5,113801.8579010677,0,ok
hotpotqa,chain,5ab701395542991d3222373a,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,18,5,88092.80771708163,0,ok
hotpotqa,chain,5ab7022f5542995eadef010e,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,35,5,160517.33210174623,0,ok
hotpotqa,chain,5ab707d65542991d32223761,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.75,4,232,20,1550981.5195615247,1,budget_exceeded
hotpotqa,chain,5ab70c41554299110f219a9d,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,28,5,97768.21114222426,0,ok
hotpotqa,chain,5ab7178f5542991d32223774,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,180,20,702697.549822218,1,budget_exceeded
hotpotqa,chain,5ab71b5c5542991d3222377e,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,36,5,90347.73330102628,0,ok
hotpotqa,chain,5ab7209a554299110f219aba,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,28,5,92630.4127520062,0,ok
hotpotqa,chain,5ab724b45542991d32223785,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.8,1,33,5,104375.55950707663,0,ok
hotpotqa,chain,5ab72b5855429928e1fe3828,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,10,5,122085.39316393854,0,ok
hotpotqa,chain,5ab72d925542993667793f6e,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,13,5,125308.05654503312,0,ok
hotpotqa,chain,5ab73de755429928e1fe383b,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,17,5,66883.22570616985,0,ok
hotpotqa,chain,5ab741005542992aa3b8c800,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.4,3,114,15,349213.0316511069,1,budget_exceeded
hotpotqa,chain,5ab746c8554299110f219aef,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,29,5,99976.49864904815,0,ok
hotpotqa,chain,5ab7484c5542992aa3b8c80d,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,26,5,87507.11925717606,0,ok
hotpotqa,chain,5ab7867c5542992aa3b8c822,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.6666666666666666,3,93,15,340093.81414284837,0,ok
hotpotqa,chain,5ab78a445542992aa3b8c826,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,88,15,392073.1802918995,0,ok
hotpotqa,chain,5ab7a1f65542991d3222378f,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,164,15,1187225.933592271,1,budget_exceeded
hotpotqa,chain,5ab7b0575542992aa3b8c83d,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,31,5,215108.39221315412,0,ok
hotpotqa,chain,5ab7b0775542992aa3b8c83e,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.5,4,82,20,290426.0272358125,0,ok
hotpotqa,chain,5ab7bae95542993667793ff4,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,17,5,75317.6035809936,0,ok
hotpotqa,chain,5ab7bf3f5542991d322237a8,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,24,5,73881.70424611121,0,ok
hotpotqa,chain,5ab7bfe955429928e1fe38c2,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,27,5,206389.7290030513,0,ok
hotpotqa,chain,5ab7c87d55429928e1fe38de,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,39,5,236102.2864139753,0,ok
hotpotqa,chain,5ab7cc145542995dae37e9a1,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.2,1,25,5,97895.4323688827,0,ok
hotpotqa,chain,5ab7d12f55429928e1fe391f,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,90,15,396411.09949582466,0,ok
hotpotqa,chain,5ab7d6ec5542995dae37e9b4,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,3,55,15,206334.66917614127,0,ok
hotpotqa,chain,5ab7e3c45542995dae37e9db,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.6,1,41,5,175575.7135897891,0,ok
hotpotqa,chain,5ab7e4dc5542995dae37e9df,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,35,5,118836.57975100935,0,ok
hotpotqa,chain,5ab7ece25542995dae37e9f3,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,11,5,50562.62506806292,0,ok
hotpotqa,chain,5ab7f0015542992aa3b8c88b,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,19,5,71943.95685499534,0,ok
hotpotqa,chain,5ab7f27e5542991d322237d6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,24,5,81350.60811205767,0,ok
hotpotqa,chain,5ab7f2d05542993667794064,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,38,5,163758.3821280026,0,ok
hotpotqa,chain,5ab7f78f5542991d322237e6,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.8571428571428571,4,96,20,394580.8924869676,0,ok
hotpotqa,chain,5ab7f97a5542991d322237ef,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.15384615384615385,1,20,5,65712.58950898936,0,ok
hotpotqa,chain,5ab7fa7b5542992aa3b8c897,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,63,20,799031.3282079913,0,ok
hotpotqa,chain,5ab802085542990e739ec7ca,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.23529411764705882,1,13,5,85725.27245505108,0,ok
hotpotqa,chain,5ab804065542990e739ec7e0,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,29,5,145764.8255789806,0,ok
hotpotqa,chain,5ab809bb5542990e739ec7f9,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,11,5,65963.79195685498,0,ok
hotpotqa,chain,5ab80faf55429916710eafd9,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,24,5,85580.74915512744,0,ok
hotpotqa,chain,5ab811395542990e739ec80f,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,33,5,90567.2931058805,0,ok
hotpotqa,chain,5ab811e95542995dae37ea22,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,29,5,225634.0464449001,0,ok
hotpotqa,chain,5ab819065542995dae37ea3c,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.6666666666666666,1,5,5,94454.49828598741,0,ok
hotpotqa,chain,5ab81cd955429916710eaff7,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,8,5,38124.35088311788,0,ok
hotpotqa,chain,5ab81cff5542990e739ec827,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,10,5,57231.64099309407,0,ok
hotpotqa,chain,5ab82bbb5542990e739ec84c,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,14,4,80389.44960906403,0,ok
hotpotqa,chain,5ab82d345542990e739ec854,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.0,4,68,20,341937.6015041112,0,ok
hotpotqa,chain,5ab82fe155429919ba4e225a,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.4,1,6,5,39848.480700895656,0,ok
hotpotqa,chain,5ab8337a55429919ba4e225f,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,35,5,108862.01933902758,0,ok
hotpotqa,chain,5ab8397155429919ba4e2272,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,38,5,157250.75493090972,0,ok
hotpotqa,chain,5ab8420555429919ba4e2290,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,12,5,81171.9762430396,0,ok
hotpotqa,chain,5ab844815542992aa3b8c8af,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,31,5,148418.64668088756,0,ok
hotpotqa,chain,5ab84d5a55429916710eb028,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,29,5,159721.898874152,0,ok
hotpotqa,chain,5ab84dea55429934fafe6d4f,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,43,5,131506.0772917464,0,ok
hotpotqa,chain,5ab8524f5542990e739ec8c4,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,84,20,368073.1523489412,0,ok
hotpotqa,chain,5ab859a955429934fafe6d7b,3,3,0,2,3,3,2.0,chain,chain,0,2,2,1.0,1.0,4,52,20,214641.38496391103,0,ok
hotpotqa,chain,5ab85d6c55429919ba4e22cb,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,15,5,125300.45311502297,0,ok
hotpotqa,chain,5ab85f555542992aa3b8c8ca,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.8,1,8,5,31484.71500301175,0,ok
hotpotqa,chain,5ab862f95542992aa3b8c8d4,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,40,5,179248.6367089958,0,ok
hotpotqa,chain,5ab8633c55429919ba4e22d6,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.16666666666666666,1,20,5,147680.94262097217,0,ok
hotpotqa,chain,5ab8634e5542990e739ec8de,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,15,5,58159.932539016474,0,ok
hotpotqa,chain,5ab865195542990e739ec8e3,2,1,0,1,2,2,1.0,chain,chain,0,1,1,0.0,0.6666666666666666,3,90,15,271610.0444878491,0,ok
hotpotqa,chain,5ab8680755429934fafe6da8,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,37,5,101368.73915204359,0,ok
hotpotqa,chain,5ab8688b55429934fafe6daa,5,6,0,4,5,5,2.4,tree,tree,0,4,4,1.0,1.0,6,351,30,2080045.0249256997,1,budget_exceeded
hotpotqa,chain,5ab8736455429916710eb058,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,6,5,103635.48600403545,0,ok
hotpotqa,chain,5ab874ba5542990e739ec904,2,1,0,1,2,2,1.0,chain,chain,0,1,1,1.0,1.0,4,207,20,1361509.6899111797,1,budget_exceeded
hotpotqa,chain,5ab875bd55429916710eb062,1,0,0,0,1,1,0.0,single,single,0,0,0,1.0,1.0,1,30,5,157841.94198200875,0,ok
hotpotqa,chain,5ab87fa255429934fafe6e00,1,0,0,0,1,1,0.0,single,single,0,0,0,0.0,0.0,1,25,5,76710.82291102689,0,ok
